geoid,name,B12002001,"B12002001, Error",B12002002,"B12002002, Error",B12002003,"B12002003, Error",B12002004,"B12002004, Error",B12002005,"B12002005, Error",B12002006,"B12002006, Error",B12002007,"B12002007, Error",B12002008,"B12002008, Error",B12002009,"B12002009, Error",B12002010,"B12002010, Error",B12002011,"B12002011, Error",B12002012,"B12002012, Error",B12002013,"B12002013, Error",B12002014,"B12002014, Error",B12002015,"B12002015, Error",B12002016,"B12002016, Error",B12002017,"B12002017, Error",B12002018,"B12002018, Error",B12002019,"B12002019, Error",B12002020,"B12002020, Error",B12002021,"B12002021, Error",B12002022,"B12002022, Error",B12002023,"B12002023, Error",B12002024,"B12002024, Error",B12002025,"B12002025, Error",B12002026,"B12002026, Error",B12002027,"B12002027, Error",B12002028,"B12002028, Error",B12002029,"B12002029, Error",B12002030,"B12002030, Error",B12002031,"B12002031, Error",B12002032,"B12002032, Error",B12002033,"B12002033, Error",B12002034,"B12002034, Error",B12002035,"B12002035, Error",B12002036,"B12002036, Error",B12002037,"B12002037, Error",B12002038,"B12002038, Error",B12002039,"B12002039, Error",B12002040,"B12002040, Error",B12002041,"B12002041, Error",B12002042,"B12002042, Error",B12002043,"B12002043, Error",B12002044,"B12002044, Error",B12002045,"B12002045, Error",B12002046,"B12002046, Error",B12002047,"B12002047, Error",B12002048,"B12002048, Error",B12002049,"B12002049, Error",B12002050,"B12002050, Error",B12002051,"B12002051, Error",B12002052,"B12002052, Error",B12002053,"B12002053, Error",B12002054,"B12002054, Error",B12002055,"B12002055, Error",B12002056,"B12002056, Error",B12002057,"B12002057, Error",B12002058,"B12002058, Error",B12002059,"B12002059, Error",B12002060,"B12002060, Error",B12002061,"B12002061, Error",B12002062,"B12002062, Error",B12002063,"B12002063, Error",B12002064,"B12002064, Error",B12002065,"B12002065, Error",B12002066,"B12002066, Error",B12002067,"B12002067, Error",B12002068,"B12002068, Error",B12002069,"B12002069, Error",B12002070,"B12002070, Error",B12002071,"B12002071, Error",B12002072,"B12002072, Error",B12002073,"B12002073, Error",B12002074,"B12002074, Error",B12002075,"B12002075, Error",B12002076,"B12002076, Error",B12002077,"B12002077, Error",B12002078,"B12002078, Error",B12002079,"B12002079, Error",B12002080,"B12002080, Error",B12002081,"B12002081, Error",B12002082,"B12002082, Error",B12002083,"B12002083, Error",B12002084,"B12002084, Error",B12002085,"B12002085, Error",B12002086,"B12002086, Error",B12002087,"B12002087, Error",B12002088,"B12002088, Error",B12002089,"B12002089, Error",B12002090,"B12002090, Error",B12002091,"B12002091, Error",B12002092,"B12002092, Error",B12002093,"B12002093, Error",B12002094,"B12002094, Error",B12002095,"B12002095, Error",B12002096,"B12002096, Error",B12002097,"B12002097, Error",B12002098,"B12002098, Error",B12002099,"B12002099, Error",B12002100,"B12002100, Error",B12002101,"B12002101, Error",B12002102,"B12002102, Error",B12002103,"B12002103, Error",B12002104,"B12002104, Error",B12002105,"B12002105, Error",B12002106,"B12002106, Error",B12002107,"B12002107, Error",B12002108,"B12002108, Error",B12002109,"B12002109, Error",B12002110,"B12002110, Error",B12002111,"B12002111, Error",B12002112,"B12002112, Error",B12002113,"B12002113, Error",B12002114,"B12002114, Error",B12002115,"B12002115, Error",B12002116,"B12002116, Error",B12002117,"B12002117, Error",B12002118,"B12002118, Error",B12002119,"B12002119, Error",B12002120,"B12002120, Error",B12002121,"B12002121, Error",B12002122,"B12002122, Error",B12002123,"B12002123, Error",B12002124,"B12002124, Error",B12002125,"B12002125, Error",B12002126,"B12002126, Error",B12002127,"B12002127, Error",B12002128,"B12002128, Error",B12002129,"B12002129, Error",B12002130,"B12002130, Error",B12002131,"B12002131, Error",B12002132,"B12002132, Error",B12002133,"B12002133, Error",B12002134,"B12002134, Error",B12002135,"B12002135, Error",B12002136,"B12002136, Error",B12002137,"B12002137, Error",B12002138,"B12002138, Error",B12002139,"B12002139, Error",B12002140,"B12002140, Error",B12002141,"B12002141, Error",B12002142,"B12002142, Error",B12002143,"B12002143, Error",B12002144,"B12002144, Error",B12002145,"B12002145, Error",B12002146,"B12002146, Error",B12002147,"B12002147, Error",B12002148,"B12002148, Error",B12002149,"B12002149, Error",B12002150,"B12002150, Error",B12002151,"B12002151, Error",B12002152,"B12002152, Error",B12002153,"B12002153, Error",B12002154,"B12002154, Error",B12002155,"B12002155, Error",B12002156,"B12002156, Error",B12002157,"B12002157, Error",B12002158,"B12002158, Error",B12002159,"B12002159, Error",B12002160,"B12002160, Error",B12002161,"B12002161, Error",B12002162,"B12002162, Error",B12002163,"B12002163, Error",B12002164,"B12002164, Error",B12002165,"B12002165, Error",B12002166,"B12002166, Error",B12002167,"B12002167, Error",B12002168,"B12002168, Error",B12002169,"B12002169, Error",B12002170,"B12002170, Error",B12002171,"B12002171, Error",B12002172,"B12002172, Error",B12002173,"B12002173, Error",B12002174,"B12002174, Error",B12002175,"B12002175, Error",B12002176,"B12002176, Error",B12002177,"B12002177, Error",B12002178,"B12002178, Error",B12002179,"B12002179, Error",B12002180,"B12002180, Error",B12002181,"B12002181, Error",B12002182,"B12002182, Error",B12002183,"B12002183, Error",B12002184,"B12002184, Error",B12002185,"B12002185, Error",B12002186,"B12002186, Error",B12002187,"B12002187, Error"
14000US32013010702,"Census Tract 107.02, Humboldt, NV",2656,334,1309,215,221,129,60,52,30,38,71,81,0,13,4,7,0,13,48,54,8,12,0,13,0,13,0,13,0,13,0,13,0,13,948,173,901,172,0,13,0,13,28,38,55,50,71,56,62,44,176,119,167,69,114,65,13,16,45,46,92,45,63,73,15,25,47,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,47,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,11,16,28,37,0,13,0,13,29,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,44,0,13,0,13,0,13,0,13,111,73,0,13,0,13,0,13,0,13,0,13,28,29,0,13,37,50,21,18,0,13,25,43,0,13,0,13,0,13,1347,196,301,141,83,43,4,7,22,22,35,46,15,26,11,16,0,13,0,13,0,13,7,13,6,11,0,13,118,121,0,13,924,153,916,157,0,13,0,13,21,26,63,37,135,81,61,59,170,140,81,43,174,74,25,24,66,40,73,33,36,57,11,20,8,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,19,0,13,0,13,8,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,36,0,13,0,13,21,25,11,18,10,17,11,18,45,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,28,25,0,13,0,13,9,15,0,13
14000US32015000301,"Census Tract 3.01, Lander, NV",1906,320,1015,226,269,146,18,33,34,35,89,60,6,12,1,3,81,96,1,2,0,13,28,48,10,20,1,2,0,13,0,13,0,13,437,132,407,132,0,13,0,13,0,13,11,19,15,22,61,42,18,29,40,46,118,81,28,35,61,95,48,47,0,13,7,15,30,46,30,46,0,13,0,13,0,13,0,13,30,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,4,2,5,3,5,15,20,288,124,0,13,0,13,0,13,0,13,39,30,27,46,63,77,0,13,32,60,0,13,19,31,59,49,49,57,0,13,891,169,198,96,67,48,0,13,4,13,0,13,0,13,1,2,4,10,0,13,2,4,0,13,18,30,102,84,0,13,0,13,441,148,430,147,0,13,0,13,0,13,23,30,77,61,11,23,61,59,108,87,31,38,74,103,11,22,22,30,0,13,12,29,11,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,9,0,13,0,13,0,13,7,18,102,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,41,1,3,4,8,0,13,29,48,29,55,150,106,0,13,0,13,0,13,0,13,0,13,17,28,0,13,4,12,31,45,0,13,51,75,28,33,19,25,0,13
14000US32015000302,"Census Tract 3.02, Lander, NV",2641,281,1609,275,428,182,155,117,117,125,17,25,66,67,53,50,0,13,0,13,0,13,18,27,0,13,2,4,0,13,0,13,0,13,773,233,642,170,0,13,0,13,41,45,49,46,35,38,22,34,28,37,0,13,48,42,217,142,75,65,127,106,0,13,0,13,131,175,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,131,175,0,13,0,13,0,13,0,13,46,71,0,13,0,13,0,13,85,110,0,13,0,13,0,13,0,13,0,13,46,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,32,1,3,24,46,362,181,0,13,0,13,0,13,0,13,88,90,71,109,133,135,0,13,50,67,20,29,0,13,0,13,0,13,0,13,1032,157,174,79,56,58,1,3,2,6,39,31,29,38,26,38,0,13,0,13,1,5,0,13,1,3,0,13,19,29,0,13,641,149,638,149,0,13,0,13,86,82,55,44,52,56,15,22,0,13,37,46,185,113,63,78,31,38,114,78,0,13,0,13,3,6,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,2,5,0,13,0,13,0,13,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,90,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,17,0,13,0,13,0,13,41,41,40,44,0,13,127,85,0,13,0,13,0,13,18,29,0,13,0,13,0,13,69,73,2,3,34,28,0,13,4,8,0,13,0,13
14000US32017950100,"Census Tract 9501, Lincoln, NV",2027,242,1307,233,390,143,10,22,31,41,121,72,62,34,56,47,16,18,28,34,11,18,9,19,14,32,32,52,0,13,0,13,0,13,700,128,444,107,0,13,0,13,14,22,27,29,27,33,47,43,0,13,52,52,40,39,103,59,2,3,91,50,41,53,0,13,256,129,109,79,0,13,0,13,0,13,14,24,4,8,26,34,17,18,9,19,0,13,0,13,0,13,39,60,0,13,0,13,147,108,0,13,0,13,0,13,0,13,16,25,0,13,8,16,29,49,1,2,71,98,0,13,0,13,22,11,0,13,9,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,19,0,13,0,13,0,13,208,126,0,13,0,13,0,13,0,13,0,13,37,59,38,57,18,30,6,14,37,57,9,19,63,62,0,13,0,13,720,149,120,82,39,34,32,50,1,2,1,2,38,61,0,13,0,13,0,13,0,13,0,13,0,13,9,15,0,13,0,13,436,133,435,133,0,13,0,13,0,13,88,60,36,53,23,32,20,21,69,67,44,36,74,58,32,31,49,51,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,47,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,35,19,23,6,11,0,13,117,83,0,13,0,13,0,13,0,13,0,13,24,38,26,25,1,2,0,13,0,13,0,13,25,40,41,63,0,13
14000US32017950200,"Census Tract 9502, Lincoln, NV",1824,251,896,202,332,143,69,68,29,42,21,25,11,17,13,21,47,57,28,32,40,58,0,13,0,13,0,13,74,89,0,13,0,13,377,127,373,126,0,13,0,13,0,13,0,13,19,28,31,32,25,29,42,61,0,13,17,24,66,55,132,75,41,50,0,13,4,7,2,6,2,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,19,0,13,177,103,0,13,0,13,10,15,61,88,0,13,31,38,0,13,42,52,0,13,0,13,14,21,0,13,19,33,0,13,928,191,146,87,43,41,11,22,65,62,8,16,0,13,0,13,0,13,0,13,6,12,0,13,12,21,1,2,0,13,0,13,351,112,351,112,0,13,0,13,0,13,0,13,64,53,11,17,33,48,18,29,0,13,21,24,90,75,52,36,62,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,115,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,23,23,39,45,44,44,316,160,0,13,0,13,0,13,48,63,0,13,6,10,8,15,81,73,56,63,25,31,67,81,0,13,24,28,1,2
14000US32019960103,"Census Tract 9601.03, Lyon, NV",2052,427,1147,252,400,188,46,40,44,33,94,74,158,105,0,13,0,13,0,13,39,61,0,13,13,20,0,13,6,10,0,13,0,13,590,229,522,222,0,13,0,13,0,13,50,31,32,29,204,223,14,16,73,65,30,24,23,25,42,34,35,28,19,17,0,13,68,62,10,14,0,13,0,13,0,13,10,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,58,0,13,0,13,0,13,1,3,8,12,0,13,0,13,0,13,35,49,0,13,14,22,0,13,0,13,0,13,27,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,9,12,18,0,13,5,7,6,8,0,13,130,68,0,13,0,13,0,13,10,15,7,11,21,21,0,13,0,13,33,44,0,13,19,29,28,27,12,13,0,13,905,229,253,114,64,68,11,17,107,78,4,9,0,13,36,41,13,20,9,17,0,13,0,13,0,13,9,13,0,13,0,13,467,133,418,133,0,13,0,13,4,6,46,30,121,116,17,19,46,39,30,30,20,28,11,11,68,56,31,25,24,26,0,13,49,44,13,15,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,9,13,0,13,0,13,0,13,36,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,43,0,13,0,13,0,13,5,8,0,13,0,13,63,40,0,13,0,13,0,13,0,13,0,13,9,12,0,13,0,13,18,25,0,13,0,13,0,13,25,29,11,18,122,62,0,13,0,13,0,13,0,13,0,13,17,30,14,19,28,38,14,20,21,22,12,18,5,7,11,13,0,13
14000US32019960104,"Census Tract 9601.04, Lyon, NV",3223,489,1663,291,507,232,46,71,20,33,28,33,241,163,24,40,83,79,0,13,0,13,0,13,49,81,16,25,0,13,0,13,0,13,649,214,649,214,0,13,0,13,34,53,21,41,148,129,10,17,0,13,57,70,174,129,46,55,32,39,127,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,0,13,492,203,0,13,0,13,0,13,80,78,93,143,64,63,0,13,17,29,36,41,21,37,89,84,36,39,16,25,40,60,1560,319,328,161,50,63,0,13,69,65,112,103,48,68,13,20,20,33,0,13,0,13,0,13,0,13,16,28,0,13,0,13,610,168,610,168,0,13,0,13,36,54,56,64,39,37,113,123,57,80,49,63,0,13,106,73,28,32,113,62,13,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,229,188,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,139,179,34,47,19,27,18,29,393,193,0,13,0,13,0,13,0,13,45,66,0,13,11,19,160,150,28,32,0,13,36,42,82,49,31,47,0,13
14000US32019960105,"Census Tract 9601.05, Lyon, NV",3091,379,1441,199,300,147,19,24,49,69,79,75,0,13,41,72,78,81,0,13,17,28,0,13,0,13,0,13,17,28,0,13,0,13,785,169,742,170,0,13,0,13,44,57,0,13,50,55,122,94,45,54,52,54,29,31,86,75,82,56,131,83,82,75,19,31,43,49,21,35,0,13,0,13,0,13,0,13,0,13,21,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,36,33,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,20,30,0,13,323,133,0,13,0,13,0,13,33,52,50,78,8,12,54,72,0,13,14,25,107,76,0,13,34,42,21,31,2,5,1650,278,280,119,82,70,16,31,75,68,0,13,34,52,9,15,0,13,0,13,36,39,28,43,0,13,0,13,0,13,0,13,930,225,794,191,0,13,0,13,58,75,112,114,35,40,81,92,33,34,98,82,45,35,70,56,82,68,141,86,39,58,0,13,136,140,66,75,0,13,0,13,0,13,0,13,47,72,0,13,0,13,0,13,19,29,0,13,0,13,0,13,0,13,0,13,70,72,0,13,0,13,44,65,0,13,0,13,0,13,0,13,0,13,26,31,0,13,0,13,0,13,0,13,0,13,46,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,49,0,13,0,13,394,174,0,13,0,13,0,13,0,13,93,130,0,13,9,14,84,85,106,65,18,29,34,52,29,38,0,13,21,32
14000US32019960106,"Census Tract 9601.06, Lyon, NV",3509,600,2022,434,718,321,98,103,122,105,15,24,107,113,130,137,64,63,7,11,141,139,4,22,0,13,0,13,15,27,15,24,0,13,1017,240,1010,240,0,13,0,13,0,13,131,97,154,101,76,79,169,130,22,38,89,99,44,45,110,74,108,85,93,60,14,24,7,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,20,0,13,81,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,65,32,0,13,0,13,206,147,0,13,0,13,0,13,11,36,0,13,9,17,30,45,77,81,3,22,0,13,64,71,12,18,0,13,0,13,1487,270,286,163,74,67,24,38,40,55,68,117,0,13,0,13,0,13,27,42,0,13,0,13,0,13,0,13,53,79,0,13,1041,254,959,252,0,13,0,13,0,13,38,22,248,134,190,177,26,32,44,53,53,70,69,69,81,64,144,93,66,49,0,13,82,76,9,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,17,0,13,0,13,0,13,0,13,0,13,0,13,73,75,0,13,0,13,0,13,0,13,0,13,0,13,28,43,0,13,0,13,30,47,0,13,0,13,15,43,0,13,61,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,61,67,0,13,99,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,59,0,13,25,43,0,13,38,45,0,13,0,13
14000US32019960107,"Census Tract 9601.07, Lyon, NV",2586,357,1195,277,307,149,156,58,48,56,0,13,25,42,0,13,0,13,0,13,78,118,0,13,0,13,0,13,0,13,0,13,0,13,813,317,727,285,0,13,0,13,0,13,0,13,129,118,115,125,79,132,29,46,173,142,42,45,57,52,45,41,42,39,16,25,86,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,86,113,0,13,0,13,0,13,0,13,23,38,0,13,0,13,37,61,0,13,0,13,0,13,26,45,0,13,0,13,18,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,30,57,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,59,0,13,0,13,1391,258,407,156,112,90,147,78,86,100,0,13,0,13,0,13,35,50,0,13,27,45,0,13,0,13,0,13,0,13,0,13,772,210,686,182,0,13,0,13,0,13,220,153,46,67,0,13,15,26,122,139,80,64,59,57,44,46,60,48,27,32,13,23,86,105,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,86,105,0,13,0,13,0,13,61,95,0,13,0,13,0,13,0,13,25,41,0,13,0,13,0,13,0,13,0,13,23,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,26,8,14,0,13,189,118,0,13,0,13,0,13,0,13,36,58,68,104,0,13,0,13,23,37,42,65,0,13,20,35,0,13,0,13
14000US32019960108,"Census Tract 9601.08, Lyon, NV",4125,613,1875,267,428,183,46,60,58,39,60,56,123,115,0,13,56,79,0,13,14,23,0,13,0,13,57,89,14,23,0,13,0,13,1161,267,1131,264,0,13,0,13,0,13,77,91,103,109,90,61,179,166,99,92,115,109,72,70,71,77,193,92,112,117,20,32,30,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,26,0,13,16,27,0,13,0,13,35,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,34,13,23,0,13,251,155,0,13,0,13,0,13,51,87,18,40,0,13,0,13,0,13,0,13,14,22,86,88,67,61,15,23,0,13,2250,478,586,294,176,103,195,222,156,102,32,48,0,13,10,21,0,13,0,13,17,36,0,13,0,13,0,13,0,13,0,13,1206,298,1156,305,0,13,0,13,0,13,119,130,28,37,176,129,298,194,61,54,76,73,23,26,97,59,140,88,119,121,19,32,50,68,38,63,0,13,0,13,0,13,0,13,0,13,0,13,38,63,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,21,0,13,0,13,0,13,0,13,0,13,139,114,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,125,111,0,13,319,155,0,13,0,13,0,13,91,106,0,13,0,13,0,13,0,13,102,118,62,66,0,13,49,54,15,25,0,13
14000US32019960203,"Census Tract 9602.03, Lyon, NV",2214,460,1168,261,241,113,54,44,22,38,69,54,17,28,0,13,0,13,25,29,12,22,0,13,0,13,0,13,42,49,0,13,0,13,623,202,509,193,0,13,0,13,0,13,11,23,97,131,0,13,16,18,24,37,39,37,70,40,71,48,129,104,52,48,0,13,114,74,72,55,0,13,0,13,0,13,0,13,72,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,43,10,18,0,13,0,13,0,13,0,13,45,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,53,0,13,0,13,0,13,259,137,0,13,0,13,0,13,0,13,0,13,0,13,82,82,10,16,0,13,10,16,12,20,115,95,30,29,0,13,1046,258,109,56,2,4,18,28,24,33,32,31,0,13,0,13,0,13,0,13,0,13,10,18,11,17,12,18,0,13,0,13,621,195,466,165,0,13,0,13,0,13,12,22,98,127,16,26,23,25,0,13,49,39,64,35,99,70,77,56,28,25,0,13,155,104,111,90,0,13,0,13,0,13,66,77,0,13,14,24,0,13,0,13,0,13,0,13,31,48,0,13,0,13,0,13,44,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,19,22,30,0,13,0,13,11,18,0,13,0,13,106,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,20,22,11,17,33,31,31,39,210,142,0,13,0,13,0,13,0,13,18,27,0,13,48,74,6,13,28,37,8,15,11,18,31,28,10,15,50,75
14000US32019960204,"Census Tract 9602.04, Lyon, NV",1649,323,872,202,276,164,29,35,0,13,13,22,52,69,78,123,0,13,31,41,0,13,0,13,0,13,73,72,0,13,0,13,0,13,438,138,410,133,0,13,0,13,0,13,0,13,16,27,59,43,41,72,16,23,28,41,33,26,91,60,72,69,38,24,16,18,28,28,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,0,13,0,13,0,13,0,13,0,13,12,14,0,13,0,13,0,13,0,13,0,13,0,13,12,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,21,15,17,8,12,0,13,120,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,26,0,13,12,20,53,50,30,40,0,13,777,193,83,58,27,30,0,13,0,13,0,13,11,18,15,25,0,13,0,13,0,13,0,13,12,18,18,23,0,13,0,13,391,108,382,110,0,13,0,13,18,27,0,13,12,20,13,21,72,48,0,13,31,35,103,90,39,28,72,32,15,18,7,11,9,14,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,95,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,7,13,44,38,29,35,8,12,208,180,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,40,33,128,166,17,30,16,25,0,13
14000US32019960205,"Census Tract 9602.05, Lyon, NV",1546,445,886,341,354,214,30,35,5,12,27,31,63,83,0,13,72,82,95,151,0,13,43,54,0,13,13,24,0,13,6,11,0,13,459,185,296,119,0,13,0,13,0,13,9,16,0,13,35,27,24,33,0,13,44,51,48,48,48,52,67,66,0,13,21,34,163,144,54,75,0,13,0,13,6,11,0,13,0,13,0,13,0,13,48,72,0,13,0,13,0,13,0,13,0,13,0,13,109,125,0,13,0,13,0,13,68,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,53,10,16,0,13,28,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,34,0,13,0,13,45,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,57,0,13,8,13,0,13,0,13,660,164,139,119,0,13,0,13,0,13,0,13,0,13,23,37,0,13,0,13,84,98,0,13,26,40,6,10,0,13,0,13,330,126,316,124,0,13,0,13,5,10,41,64,19,34,57,47,40,41,25,41,21,29,29,34,13,19,29,44,37,36,0,13,14,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,19,0,13,0,13,5,11,0,13,0,13,0,13,0,13,0,13,9,15,0,13,0,13,0,13,0,13,0,13,96,63,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,28,5,9,50,53,11,14,0,13,13,15,95,63,0,13,0,13,0,13,0,13,0,13,3,21,0,13,12,26,8,14,6,9,0,13,48,48,18,29,0,13
